page_path,views,users,views_per_user,average_engagement_time,event_count,key_events,total_revenue
/hc/en-gb/articles/360001169956,316,73,4.328767123287672,106.28767123287672,941,0,0
/hc/en-gb/articles/360000624696,309,153,2.019607843137255,76.02614379084967,947,0,0
/hc/en-gb/articles/360000578455,292,126,2.3174603174603177,75.22222222222223,702,0,0
/hc/en-gb/articles/360000360576,291,168,1.7321428571428572,28.791666666666668,811,0,0
/hc/en-gb/sections/360001189255,284,210,1.3523809523809525,19.947619047619046,643,0,0
/hc/en-gb/articles/360001125996,283,137,2.065693430656934,59.52554744525548,824,0,0
/hc/en-gb/articles/4963040656783,281,160,1.75625,56.21875,733,0,0
/hc/en-gb/articles/4830713922063,269,145,1.8551724137931034,31.76551724137931,830,0,0
/hc/en-gb/articles/360001107916,268,140,1.9142857142857144,68.09285714285714,783,0,0
/hc/en-gb/articles/360000335995,261,166,1.572289156626506,29.367469879518072,667,0,0
/hc/en-gb/articles/360004337836,261,173,1.5086705202312138,62.38728323699422,900,0,0
/hc/en-gb/articles/360001050575,258,173,1.4913294797687862,36.50867052023121,796,0,0
/hc/en-gb/categories/360000013856,252,137,1.8394160583941606,31.131386861313867,693,0,0
/hc/en-gb/articles/212642617,251,143,1.7552447552447552,58.87412587412587,813,0,0
/hc/en-gb/articles/4416692988047,250,131,1.9083969465648856,26.625954198473284,606,0,0
/hc/en-gb/articles/6367209795471,250,150,1.6666666666666667,48.78,683,0,0
/hc/en-gb/articles/360000201636,248,174,1.4252873563218391,36.39655172413793,713,0,0
/hc/en-gb/sections/360000040056,248,158,1.5696202531645569,18.537974683544302,528,0,0
/hc/en-gb/articles/212639047,240,137,1.7518248175182483,117.1094890510949,838,0,0
/hc/en-gb/sections/360000033936,237,169,1.4023668639053255,9.005917159763314,514,0,0
/hc/en-gb/articles/4414951820559,235,143,1.6433566433566433,87.66433566433567,798,0,0
/hc/en-gb/articles/213718027,232,154,1.5064935064935066,38.74025974025974,849,0,0
/hc/en-gb/sections/5203123172239,231,174,1.3275862068965518,7.954022988505747,475,0,0
/hc/en-gb/articles/360001555615,226,121,1.8677685950413223,62.05785123966942,565,0,0
/hc/en-gb/sections/360000164635,226,162,1.3950617283950617,10.691358024691358,471,0,0
/hc/en-gb/articles/360001075575,225,135,1.6666666666666667,34.592592592592595,537,0,0
/hc/en-gb/articles/360000743536,219,110,1.990909090909091,49.25454545454546,610,0,0
/hc/en-gb/articles/360000980375,214,91,2.3516483516483517,135.0879120879121,775,0,0
/hc/en-gb/articles/208619807,212,90,2.3555555555555556,98.1,709,0,0
/hc/en-gb/articles/360000474535,207,126,1.6428571428571428,48.98412698412698,544,0,0
/hc/en-gb/articles/360000621135,206,91,2.2637362637362637,37.26373626373626,659,0,0
/hc/en-gb/articles/360000810616,199,130,1.5307692307692307,47.37692307692308,649,0,0
/hc/en-gb/articles/360000624696,195,110,1.7727272727272727,65.92727272727272,562,0,0
/hc/en-gb/articles/360001523916,195,143,1.3636363636363635,160.37762237762237,589,0,0
/hc/en-gb/articles/360000990436,194,106,1.830188679245283,98.76415094339623,632,0,0
/hc/en-gb/articles/5203144566415,190,80,2.375,39.65,434,0,0
/hc/en-gb/sections/360000040596,187,108,1.7314814814814814,27.435185185185187,403,0,0
/hc/en-gb/articles/360001514795,186,158,1.1772151898734178,6.981012658227848,728,0,0
/hc/en-gb/sections/360000039036,183,123,1.4878048780487805,27.991869918699187,399,0,0
/hc/en-gb/sections/360000040036,182,130,1.4,6.6923076923076925,388,0,0
/hc/en-gb/sections/360001059296,182,132,1.378787878787879,12.280303030303031,383,0,0
/hc/en-gb/articles/360000570215,181,118,1.5338983050847457,76.42372881355932,492,0,0
/hc/en-gb/articles/360003584515,179,123,1.4552845528455285,17.43089430894309,491,0,0
/hc/en-gb/articles/4405170961039,179,87,2.057471264367816,62.85057471264368,572,0,0
/hc/en-gb/articles/360000568236,176,131,1.3435114503816794,83.2824427480916,540,0,0
/hc/en-gb/articles/360000719156,174,142,1.2253521126760563,45.91549295774648,701,0,0
/hc/en-gb/articles/4600222769295,172,138,1.2463768115942029,32.48550724637681,544,0,0
/hc/en-gb/articles/360000161315,169,115,1.4695652173913043,12.034782608695652,461,0,0
/hc/en-gb/articles/360000691716,168,116,1.4482758620689655,49.80172413793103,432,0,0
/hc/en-gb/articles/360001392636,168,110,1.5272727272727273,97.1,643,0,0
/hc/en-gb/articles/4414958674831,165,74,2.22972972972973,109.25675675675676,449,0,0
/hc/en-gb/articles/360000428676,163,89,1.8314606741573034,50.80898876404494,450,0,0
/hc/en-gb/articles/360000175735,158,128,1.234375,68.6875,403,0,0
/hc/en-gb/articles/360001385735,156,105,1.4857142857142858,95.82857142857142,420,0,0
/hc/en-gb/articles/360001050575,154,84,1.8333333333333333,55.023809523809526,368,0,0
/hc/en-gb/articles/360002558216,152,110,1.3818181818181818,71.13636363636364,539,0,0
/hc/en-gb/articles/360000428676,151,86,1.755813953488372,33.651162790697676,419,0,0
/hc/en-gb/articles/360000329015,149,98,1.5204081632653061,58.173469387755105,401,0,0
/hc/en-gb/articles/360000177256,147,102,1.4411764705882353,46.01960784313726,401,0,0
/hc/en-gb/articles/360001075575,147,95,1.5473684210526315,19.821052631578947,360,0,0
/hc/en-gb/articles/360002109696,145,79,1.8354430379746836,46.87341772151899,506,0,0
/hc/en-gb/articles/360001471955,143,93,1.5376344086021505,58.225806451612904,366,0,0
/hc/en-gb/articles/360001385735,141,90,1.5666666666666667,51.82222222222222,365,0,0
/hc/en-gb/articles/360000202196,140,104,1.3461538461538463,35.86538461538461,371,0,0
/hc/en-gb/articles/360001385735,136,101,1.3465346534653466,53.524752475247524,357,0,0
/hc/en-gb/articles/360000532595,135,120,1.125,15.891666666666667,525,0,0
/hc/en-gb/articles/360000624696,131,76,1.7236842105263157,120.51315789473684,322,0,0
/hc/en-gb/articles/360000903776,129,65,1.9846153846153847,54.723076923076924,341,0,0
/hc/en-gb/articles/360001208256,127,64,1.984375,85.890625,464,0,0
/hc/en-gb/articles/360000204076,126,81,1.5555555555555556,78.30864197530865,300,0,0
/hc/en-gb/articles/360001075975,125,98,1.2755102040816326,45.45918367346939,326,0,0
/hc/en-gb/articles/360001173875,125,107,1.1682242990654206,50.429906542056074,458,0,0
/hc/en-gb/articles/360000163575,122,92,1.326086956521739,36.05434782608695,299,0,0
/hc/en-gb/articles/360000621135,120,63,1.9047619047619047,34.285714285714285,385,0,0
/hc/en-gb/sections/360000278935,120,87,1.3793103448275863,16.64367816091954,261,0,0
/hc/en-gb/articles/360000216035,117,75,1.56,42.693333333333335,325,0,0
/hc/en-gb/sections/360000196195,116,83,1.3975903614457832,12.012048192771084,244,0,0
/hc/en-gb/articles/360000205656,114,85,1.3411764705882352,17.49411764705882,267,0,0
/hc/en-gb/articles/360001108756,113,91,1.2417582417582418,37.43956043956044,397,0,0
/hc/en-gb/articles/360000737555,112,90,1.2444444444444445,31.966666666666665,397,0,0
/hc/en-gb/sections/360000189696,107,73,1.4657534246575343,18.232876712328768,303,0,0
/hc/en-gb/articles/360000792856,106,58,1.8275862068965518,154.24137931034483,333,0,0
/hc/en-gb/articles/360000202196,105,80,1.3125,30.5,270,0,0
/hc/en-gb/articles/360000625535,105,69,1.5217391304347827,57.14492753623188,235,0,0
/hc/en-gb/articles/360000690275,105,58,1.8103448275862069,131.77586206896552,281,0,0
/hc/en-gb/articles/360000163695,104,78,1.3333333333333333,71.65384615384616,272,0,0
/hc/en-gb/articles/360000205435,104,77,1.3506493506493507,59.84415584415584,324,0,0
/hc/en-gb/articles/360001194536,104,93,1.118279569892473,38.88172043010753,392,0,0
/hc/en-gb/articles/4963040656783,104,64,1.625,52.859375,228,0,0
/hc/en-gb/articles/6367209795471,104,71,1.4647887323943662,36.267605633802816,254,0,0
/hc/en-gb/articles/360001008136,103,79,1.3037974683544304,87.70886075949367,298,0,0
/hc/en-gb/articles/8117557125391,100,59,1.694915254237288,105.47457627118644,265,0,0
/hc/en-gb/articles/360001075975,99,69,1.434782608695652,112.08695652173913,276,0,0
/hc/en-gb/articles/6529511928207,97,66,1.4696969696969697,52.28787878787879,404,0,0
/hc/en-gb/articles/360000817476,96,53,1.8113207547169812,40.698113207547166,222,0,0
/hc/en-gb/articles/360000693896,95,70,1.3571428571428572,37.57142857142857,229,0,0
/hc/en-gb/articles/360000693896,95,72,1.3194444444444444,26.805555555555557,254,0,0
/hc/en-gb/articles/360001514795,95,88,1.0795454545454546,9.068181818181818,374,0,0
/hc/en-gb/sections/360000040596,95,62,1.532258064516129,32.62903225806452,247,0,0
/hc/en-gb/articles/6008779241999,94,68,1.3823529411764706,34.544117647058826,286,0,0
/hc/en-gb/articles/360000931775,93,37,2.5135135135135136,38.67567567567568,274,0,0
/hc/en-gb/articles/7463891150863,93,55,1.690909090909091,133.0909090909091,301,0,0
/hc/en-gb/articles/360000217915,92,66,1.393939393939394,37.92424242424242,276,0,0
/hc/en-gb/articles/360000584256,92,48,1.9166666666666667,72.25,250,0,0
/hc/en-gb/articles/212457807,91,61,1.4918032786885247,43.31147540983606,315,0,0
/hc/en-gb/articles/360000743536,91,71,1.2816901408450705,79.67605633802818,223,0,0
/hc/en-gb/articles/360001584875,90,85,1.0588235294117647,12.811764705882354,363,0,0
/hc/contributions/comments,88,68,1.2941176470588236,1.9558823529411764,162,0,0
/hc/en-gb/articles/360000473256,88,80,1.1,9.05,340,0,0
/hc/en-gb/articles/360001244876,88,57,1.543859649122807,46.03508771929825,241,0,0
/hc/en-gb/articles/4563511601679,88,70,1.2571428571428571,13.657142857142857,229,0,0
/hc/en-gb/articles/360000751916,87,61,1.4262295081967213,48.40983606557377,244,0,0
/hc/en-gb/articles/360000925176,87,60,1.45,75.71666666666667,202,0,0
/hc/en-gb/articles/360000705196,86,76,1.131578947368421,42.276315789473685,242,0,0
/hc/en-gb/articles/360000925176,85,56,1.5178571428571428,68.08928571428571,236,0,0
/hc/en-gb/articles/360001413096,83,65,1.2769230769230768,34.06153846153846,188,0,0
/hc/en-gb/articles/4405623380751,83,55,1.509090909090909,48.654545454545456,254,0,0
/hc/en-gb/articles/4406437522703,83,68,1.2205882352941178,36.455882352941174,251,0,0
/hc/en-gb/categories/360000013836,82,60,1.3666666666666667,26.233333333333334,183,0,0
/hc/en-gb/articles/4407442866703,81,53,1.528301886792453,50.471698113207545,177,0,0
/hc/en-gb/articles/360000728016,80,58,1.3793103448275863,50.275862068965516,202,0,0
/hc/en-gb/articles/360001050575,80,69,1.1594202898550725,26.753623188405797,280,0,0
/hc/en-gb/articles/360000931775,75,52,1.4423076923076923,46.17307692307692,215,0,0
/hc/en-gb/articles/360001500156,75,57,1.3157894736842106,41.96491228070175,212,0,0
/hc/en-gb/articles/4406437522703,75,65,1.1538461538461537,42.84615384615385,221,0,0
/hc/en-gb/articles/6359601973135,75,49,1.530612244897959,56.46938775510204,206,0,0
/hc/en-gb/sections/360000034315,75,53,1.4150943396226414,12.283018867924529,210,0,0
/hc/en-gb/articles/360001176756,74,55,1.3454545454545455,42.61818181818182,215,0,0
/hc/en-gb/articles/360001287235,74,52,1.4230769230769231,36.05769230769231,292,0,0
/hc/en-gb/articles/360000216035,73,44,1.6590909090909092,27.613636363636363,181,0,0
/hc/en-gb/articles/4405623499791,73,49,1.489795918367347,56.53061224489796,205,0,0
/hc/en-gb/articles/7918332923023,73,35,2.085714285714286,20.97142857142857,218,0,0
/hc/en-gb/articles/360001113076,72,46,1.565217391304348,14.978260869565217,170,0,0
/hc/en-gb/categories/360000013836,71,47,1.5106382978723405,22.23404255319149,151,0,0
/hc/en-gb/articles/360001108756,70,54,1.2962962962962963,42.24074074074074,234,0,0
/hc/en-gb/articles/7918332923023,70,61,1.1475409836065573,16.0327868852459,256,0,0
/hc/en-gb/articles/360000175635,69,41,1.6829268292682926,39.80487804878049,200,0,0
/hc/en-gb/articles/360000810556,69,53,1.3018867924528301,57.509433962264154,246,0,0
/hc/en-gb/articles/360000817476,69,39,1.7692307692307692,22.846153846153847,180,0,0
/hc/en-gb/articles/4830713922063,69,38,1.8157894736842106,29.86842105263158,180,0,0
/hc/en-gb/requests,67,5,13.4,1159.6,159,0,0
/hc/en-gb/articles/360000728016,66,46,1.434782608695652,50.73913043478261,161,0,0
/hc/en-gb/articles/360000995575,66,59,1.11864406779661,50.779661016949156,257,0,0
/hc/en-gb/articles/360001113076,66,51,1.2941176470588236,18.901960784313726,145,0,0
/hc/en-gb/articles/360000163695,65,52,1.25,43.98076923076923,152,0,0
/hc/en-gb/articles/360000163695,65,41,1.5853658536585367,36.09756097560975,172,0,0
/hc/en-gb/articles/360001316356,65,50,1.3,52.02,160,0,0
/hc/en-gb/articles/6198499650703,65,41,1.5853658536585367,47.51219512195122,197,0,0
/hc/en-gb/subscriptions,65,53,1.2264150943396226,2.188679245283019,121,0,0
/hc/en-gb/articles/360000700295,64,40,1.6,62.75,187,0,0
/hc/en-gb/articles/360001173895,64,52,1.2307692307692308,94.51923076923077,190,0,0
/hc/en-gb/requests,64,3,21.333333333333332,1945.3333333333333,174,0,0
/hc/en-gb/articles/360000718515,63,35,1.8,48.31428571428572,238,0,0
/hc/en-gb/articles/360001070496,63,59,1.0677966101694916,37.186440677966104,247,0,0
/hc/en-gb/articles/5254610390415,63,38,1.6578947368421053,44.6578947368421,217,0,0
/hc/en-gb/articles/360000207315,62,51,1.2156862745098038,33.01960784313726,165,0,0
/hc/en-gb/articles/360000336076,62,40,1.55,52.2,158,0,0
/hc/en-gb/articles/360000751636,62,48,1.2916666666666667,15.375,159,0,0
/hc/en-gb/articles/8817840423439,62,29,2.1379310344827585,42.275862068965516,185,0,0
/hc/en-gb/articles/115001854444,61,33,1.8484848484848484,40.78787878787879,213,0,0
/hc/en-gb/articles/207782537,61,37,1.6486486486486487,94.48648648648648,151,0,0
/hc/en-gb/articles/4414958674831,61,28,2.1785714285714284,109.85714285714286,138,0,0
